#NAME?,NIKKEI 225 STOCK AVERAGE - PRICE INDEX,MSCI JAPAN - PRICE INDEX,TOPIX - PRICE INDEX,MSCI HONG KONG - PRICE INDEX,S&P HONG KONG BMI - PRICE INDEX,HANG SENG - PRICE INDEX,KOREA SE KOSPI 200 - PRICE INDEX,MSCI KOREA - PRICE INDEX,KOREA SE COMPOSITE (KOSPI) - PRICE INDEX
11/15/2013,151.23,7.624,12.36,1689.595,55.215,2970.48,0.25,0.555,1.89
11/18/2013,151.59,7.661,12.41,1716.9,56.021,3051.97,0.25,0.561,1.9
11/19/2013,150.96,7.616,12.34,1709.901,55.822,3051.93,0.25,0.568,1.92
11/20/2013,150.88,7.614,12.34,1712.221,55.926,3057.49,0.25,0.561,1.91
11/21/2013,152.07,7.611,12.33,1707.485,55.754,3041.73,0.25,0.551,1.88
11/22/2013,151.93,7.618,12.33,1713.77,55.85,3056.52,0.25,0.555,1.89
11/25/2013,153.58,7.654,12.39,1711.405,55.84,3055.01,0.25,0.558,1.9
11/26/2013,153.01,7.632,12.36,1717.325,55.955,3054.65,0.25,0.561,1.91
11/27/2013,151.31,7.548,12.21,1723.602,56.105,3070.84,0.25,0.561,1.91
11/28/2013,153.86,7.632,12.34,1722.505,56.048,3068.51,0.25,0.567,1.93
11/29/2013,153,7.607,12.3,1722.578,56.092,3080.4,0.25,0.568,1.93
12/2/2013,152.01,7.558,12.22,1734.052,56.408,3100.8,0.25,0.565,1.92
12/3/2013,153.74,7.623,12.32,1734.134,56.487,3084.25,0.25,0.557,1.89
12/4/2013,150.09,7.472,12.09,1723.183,56.17,3060.6,0.25,0.55,1.87
12/5/2013,148.73,7.446,12.05,1721.633,56.051,3058.12,0.25,0.55,1.87
12/6/2013,148.97,7.437,12.03,1714.49,55.852,3061.91,0.25,0.55,1.87
12/9/2013,151.77,7.528,12.17,1723.257,56.075,3070.95,0.25,0.559,1.9
12/10/2013,151.74,7.551,12.21,1716.322,55.874,3062.39,0.25,0.557,1.89
12/11/2013,151.42,7.545,12.2,1689.778,55.148,3009.69,0.25,0.553,1.88
12/12/2013,148.91,7.449,12.06,1697.487,55.246,2994.39,0.25,0.551,1.87
12/13/2013,149.34,7.423,12.01,1697.511,55.318,2998.18,0.25,0.548,1.86
12/16/2013,147.1,7.335,11.87,1699.703,55.376,2981.17,0.25,0.548,1.86
12/17/2013,148.73,7.41,12,1703.902,55.471,2975.64,0.25,0.55,1.87
12/18/2013,151.04,7.494,12.12,1707.981,55.627,2985.4,0.25,0.553,1.88
12/19/2013,152.16,7.504,12.12,1688.543,55.148,2952.07,0.25,0.549,1.86
12/20/2013,152.46,7.507,12.12,1688.378,55.068,2941.7,0.25,0.551,1.87
12/23/2013,152.61,7.514,12.13,1699.227,55.422,2956.18,0.25,0.555,1.88
12/24/2013,152.36,7.474,12.06,1714.387,55.876,2989.08,0.25,0.555,1.89
12/25/2013,153.52,7.477,12.06,1714.387,55.876,2989.08,0.25,0.555,1.89
12/26/2013,154.48,7.567,12.22,1714.234,55.886,2988.82,0.25,0.554,1.89
12/27/2013,154.12,7.602,12.29,1712.193,55.9,2997.1,0.25,0.558,1.9
12/30/2013,155.1,7.667,12.4,1714.784,55.999,2997.46,0.25,0.559,1.91
12/31/2013,155,7.662,12.39,1724.455,56.313,3005.82,0.25,0.559,1.91
1/1/2014,155,7.662,12.39,1724.455,56.313,3005.82,0.25,0.559,1.91
1/2/2014,155.12,7.668,12.4,1730.674,56.551,3010.13,0.25,0.547,1.87
1/3/2014,155.93,7.708,12.47,1700.979,55.746,2942.35,0.24,0.537,1.84
1/6/2014,152.2,7.633,12.36,1694.924,55.581,2925.23,0.24,0.534,1.83
1/7/2014,151.11,7.57,12.26,1706.255,56.016,2928.97,0.24,0.534,1.83
1/8/2014,153.78,7.69,12.46,1717.684,56.481,2965.61,0.24,0.535,1.84
1/9/2014,151.55,7.636,12.38,1708.139,56.195,2938.54,0.24,0.531,1.83
1/10/2014,152.79,7.691,12.47,1709.994,56.237,2946.14,0.24,0.529,1.83
1/13/2014,153.94,7.749,12.56,1707.594,56.2,2951.62,0.24,0.535,1.84
1/14/2014,148.86,7.552,12.25,1703.033,56.093,2939.25,0.24,0.533,1.84
1/15/2014,151.32,7.641,12.39,1705.229,56.256,2953.51,0.24,0.532,1.84
1/16/2014,151.07,7.658,12.42,1712.466,56.41,2964.27,0.24,0.533,1.84
1/17/2014,150.9,7.663,12.44,1738.122,57.117,2982.9,0.24,0.531,1.83
1/20/2014,150.35,7.655,12.44,1724.775,56.663,2956.15,0.24,0.532,1.84
1/21/2014,151.47,7.653,12.43,1725.676,56.677,2969.35,0.24,0.535,1.84
1/22/2014,151.77,7.68,12.47,1716.033,56.358,2975.34,0.24,0.535,1.85
1/23/2014,151.41,7.655,12.42,1693.17,55.649,2930.36,0.24,0.525,1.81
1/24/2014,150.37,7.61,12.36,1670.424,54.841,2891.62,0.23,0.521,1.8
1/27/2014,146.49,7.396,12,1645.616,53.946,2829.8,0.23,0.511,1.76
1/28/2014,145.74,7.34,11.91,1643.023,54.082,2828.4,0.23,0.514,1.77
1/29/2014,150.45,7.565,12.29,1635.637,53.9,2851.58,0.24,0.525,1.81
1/30/2014,146.1,7.337,11.92,1627.78,53.722,2837.79,0.24,0.525,1.81
1/31/2014,146.24,7.366,11.97,1627.821,53.725,2837.86,0.24,0.525,1.81
2/3/2014,144.38,7.276,11.81,1627.912,53.609,2838.02,0.23,0.512,1.77
2/4/2014,138.16,6.932,11.24,1600.854,52.802,2755.76,0.23,0.503,1.74
2/5/2014,140.12,7.093,11.49,1581.853,52.181,2740,0.23,0.507,1.75
2/6/2014,138.97,7.033,11.41,1605.183,52.966,2760.87,0.23,0.512,1.77
2/7/2014,141.49,7.172,11.63,1616.091,53.368,2788.91,0.23,0.518,1.79
2/10/2014,144.26,7.277,11.8,1611.355,53.264,2781.79,0.23,0.519,1.8
2/11/2014,143.76,7.252,11.76,1637.791,54.007,2831.59,0.24,0.523,1.8
2/12/2014,144.34,7.332,11.89,1663.027,54.737,2873.46,0.24,0.528,1.82
2/13/2014,142.27,7.235,11.74,1653.622,54.489,2857.84,0.24,0.524,1.81
2/14/2014,140.51,7.163,11.62,1657.723,54.663,2875.34,0.24,0.529,1.82
2/17/2014,141.24,7.204,11.7,1653.002,54.565,2905.93,0.24,0.532,1.84
2/18/2014,145.02,7.374,11.96,1663.477,54.78,2912.38,0.24,0.53,1.83
2/19/2014,144.47,7.352,11.92,1668.323,54.934,2922.4,0.24,0.528,1.82
2/20/2014,141.22,7.201,11.68,1657.093,54.646,2887.49,0.23,0.52,1.8
2/21/2014,144.78,7.342,11.9,1671.189,55.072,2909.57,0.24,0.531,1.83
2/24/2014,144.83,7.336,11.9,1658.252,54.718,2885.22,0.24,0.527,1.81
2/25/2014,147.3,7.444,12.07,1668.184,54.937,2875.33,0.24,0.532,1.83
2/26/2014,146.37,7.392,11.98,1675.958,55.166,2891.3,0.24,0.538,1.85
2/27/2014,146.18,7.359,11.92,1697.424,55.846,2941.76,0.24,0.54,1.85
2/28/2014,145.41,7.325,11.87,1701.768,56.062,2942.51,0.24,0.541,1.85
3/3/2014,144.45,7.278,11.8,1687.02,55.639,2899.7,0.24,0.535,1.84
3/4/2014,144.14,7.269,11.79,1698.237,56.026,2919.6,0.24,0.53,1.82
3/5/2014,145.58,7.307,11.85,1697.904,56.173,2909.47,0.24,0.537,1.84
3/6/2014,146.82,7.35,11.92,1705.649,56.342,2925.4,0.24,0.541,1.86
3/7/2014,147.83,7.383,11.97,1695.806,56.191,2919.96,0.24,0.542,1.86
3/10/2014,146.46,7.328,11.89,1674.101,55.582,2868.7,0.24,0.533,1.83
3/11/2014,147.54,7.364,11.95,1680.921,55.788,2869.09,0.24,0.536,1.84
3/12/2014,144.37,7.236,11.75,1660.061,55.078,2820.29,0.23,0.524,1.81
3/13/2014,145.07,7.255,11.78,1650.678,54.759,2801.82,0.23,0.524,1.81
3/14/2014,141.21,7.065,11.48,1629.417,54.154,2773.67,0.23,0.517,1.79
3/17/2014,140.49,7.004,11.36,1634.62,54.34,2765.21,0.23,0.521,1.81
3/18/2014,142.17,7.076,11.5,1637.802,54.547,2778.89,0.24,0.524,1.81
3/19/2014,142.42,7.056,11.47,1641.979,54.549,2777.7,0.23,0.522,1.81
3/20/2014,138.92,6.889,11.19,1609.702,53.636,2728.08,0.23,0.513,1.78
3/21/2014,138.94,6.89,11.19,1624.255,53.929,2762.87,0.23,0.516,1.79
3/24/2014,141.59,6.989,11.38,1636.759,54.316,2816.03,0.23,0.52,1.81
3/25/2014,140.96,6.988,11.37,1636.4,54.216,2801.72,0.23,0.518,1.8
3/26/2014,141.5,7.041,11.46,1642.764,54.375,2821.18,0.24,0.528,1.83
3/27/2014,143.17,7.083,11.52,1640.49,54.296,2814.36,0.24,0.535,1.85
3/28/2014,142.78,7.08,11.53,1649.421,54.658,2844.48,0.24,0.537,1.85
3/31/2014,143.98,7.176,11.68,1658.485,55.035,2855.61,0.24,0.542,1.87
4/1/2014,142.81,7.14,11.63,1697.231,56.198,2893.95,0.24,0.546,1.88
4/2/2014,144.1,7.179,11.68,1716.832,56.678,2903.7,0.25,0.549,1.89
4/3/2014,145.08,7.203,11.71,1725.154,56.948,2908.97,0.25,0.549,1.88
4/4/2014,145.44,7.219,11.74,1728.945,56.924,2901.99,0.25,0.551,1.89
4/7/2014,143.6,7.138,11.61,1706.133,56.205,2885.47,0.25,0.551,1.89
4/8/2014,143.05,7.074,11.5,1709.726,56.243,2913.88,0.25,0.554,1.89
4/9/2014,140.4,6.948,11.3,1723.598,56.748,2946.34,0.25,0.56,1.92
4/10/2014,140.86,6.963,11.32,1751.553,57.426,2990.68,0.25,0.564,1.93
4/11/2014,137.35,6.859,11.16,1766.697,57.686,2967.05,0.25,0.563,1.93
4/14/2014,136.57,6.839,11.12,1771.718,57.785,2971.23,0.25,0.56,1.92
4/15/2014,137.7,6.871,11.18,1747.435,57.163,2923.54,0.25,0.558,1.91
4/16/2014,140.97,7.013,11.41,1745.357,57.134,2926.84,0.25,0.56,1.92
4/17/2014,140.98,7.012,11.41,1750.762,57.375,2935.2,0.25,0.559,1.92
4/18/2014,141.95,7.054,11.47,1750.762,57.375,2935.2,0.25,0.563,1.93
4/21/2014,141.49,7.021,11.42,1750.854,57.366,2935.35,0.25,0.561,1.92
4/22/2014,140.24,6.971,11.33,1749.59,57.418,2931.99,0.25,0.563,1.93
4/23/2014,142.07,7.053,11.46,1737.375,57.14,2903.27,0.25,0.562,1.92
4/24/2014,140.9,7,11.39,1743.14,57.339,2910.07,0.25,0.562,1.92
4/25/2014,141.41,7.041,11.47,1713.668,56.48,2866.2,0.25,0.553,1.89
4/28/2014,139.28,6.945,11.31,1706.705,56.147,2854.61,0.25,0.555,1.9
4/29/2014,139.33,6.948,11.32,1723.91,56.491,2896.1,0.25,0.554,1.91
4/30/2014,140.03,6.99,11.38,1698.56,55.916,2854.95,0.25,0.551,1.9
5/1/2014,141.64,7.098,11.56,1698.511,55.917,2854.87,0.25,0.551,1.9
5/2/2014,141.4,7.102,11.57,1717.134,56.391,2871.21,0.25,0.552,1.9
5/5/2014,141.58,7.111,11.58,1698.784,55.924,2834.83,0.25,0.552,1.9
5/6/2014,142.36,7.15,11.64,1698.829,55.919,2834.91,0.25,0.552,1.9
5/7/2014,137.97,6.959,11.33,1677.43,55.25,2805.28,0.25,0.551,1.9
5/8/2014,139.4,7.018,11.42,1664.014,54.638,2817.04,0.25,0.554,1.91
5/9/2014,139.61,7.044,11.46,1679.196,55.041,2820.44,0.25,0.554,1.91
5/12/2014,138.56,6.974,11.34,1707.352,55.756,2871.85,0.25,0.558,1.92
5/13/2014,141.11,7.096,11.53,1716.261,56.002,2883.56,0.25,0.566,1.94
5/14/2014,141.5,7.152,11.62,1724.76,56.292,2913.21,0.26,0.572,1.96
5/15/2014,140.76,7.137,11.6,1731.455,56.505,2932.32,0.26,0.573,1.96
5/16/2014,138.94,7.032,11.42,1733.518,56.501,2930,0.26,0.575,1.97
5/19/2014,138.44,6.998,11.37,1727.793,56.369,2928.83,0.26,0.579,1.97
5/20/2014,138.88,7.005,11.38,1733.669,56.489,2945.4,0.26,0.576,1.96
5/21/2014,138.35,6.972,11.33,1732.368,56.469,2945.52,0.26,0.573,1.96
5/22/2014,141.03,7.078,11.5,1738.307,56.732,2960.38,0.26,0.577,1.97
5/23/2014,142.03,7.135,11.59,1744.963,56.98,2962.02,0.26,0.576,1.97
5/26/2014,143.34,7.213,11.73,1743.801,56.997,2961.56,0.26,0.573,1.96
5/27/2014,143.4,7.204,11.71,1744.264,56.993,2959.31,0.25,0.569,1.95
5/28/2014,144.18,7.243,11.78,1749.525,57.156,2977.06,0.26,0.577,1.97
5/29/2014,144.58,7.273,11.82,1752.433,57.212,2967.82,0.26,0.578,1.97
5/30/2014,143.81,7.266,11.81,1763.837,57.573,2977.13,0.25,0.572,1.96
6/2/2014,146.18,7.347,11.94,1763.636,57.593,2976.8,0.26,0.573,1.96
6/3/2014,146.78,7.379,11.99,1773.441,57.834,3004.22,0.26,0.577,1.96
6/4/2014,146.8,7.398,12.02,1768.82,57.621,2986.18,0.26,0.577,1.96
6/5/2014,147.15,7.401,12.03,1767.796,57.607,2980.85,0.26,0.575,1.96
6/6/2014,147.01,7.403,12.04,1750.271,57.207,2960.4,0.26,0.575,1.96
6/9/2014,147.47,7.404,12.04,1754.33,57.281,2982.26,0.26,0.574,1.96
6/10/2014,146.43,7.378,12,1755.207,57.278,3007.88,0.26,0.581,1.98
6/11/2014,147.86,7.474,12.16,1751.676,57.23,3000.3,0.26,0.581,1.98
6/12/2014,147.07,7.473,12.16,1750.053,57.283,2989.73,0.26,0.578,1.98
6/13/2014,147.88,7.489,12.18,1758.763,57.518,3008.46,0.25,0.569,1.96
6/16/2014,146.57,7.445,12.12,1756.106,57.375,3005.97,0.25,0.57,1.95
6/17/2014,146.58,7.441,12.12,1743.55,56.967,2993.36,0.25,0.571,1.96
6/18/2014,148,7.51,12.23,1737.294,56.832,2990.71,0.25,0.567,1.95
6/19/2014,150.88,7.66,12.46,1747.513,57.06,2989.21,0.25,0.568,1.96
6/20/2014,150.26,7.638,12.42,1747.609,57.047,2992.26,0.25,0.559,1.93
6/23/2014,150.84,7.642,12.44,1724.333,56.38,2942.12,0.25,0.564,1.94
6/24/2014,150.53,7.624,12.42,1733.437,56.633,2951.7,0.26,0.571,1.96
6/25/2014,149.95,7.604,12.38,1738.494,56.762,2949.84,0.25,0.566,1.94
6/26/2014,150.74,7.638,12.44,1762.708,57.518,2992.59,0.26,0.573,1.96
6/27/2014,148.9,7.589,12.36,1773.022,57.735,2995.57,0.26,0.572,1.96
6/30/2014,149.67,7.64,12.46,1770.029,57.691,2992.21,0.26,0.576,1.98
7/1/2014,150.96,7.709,12.57,1770.1,57.714,2992.33,0.26,0.574,1.98
7/2/2014,151.04,7.722,12.59,1807.021,58.763,3038.6,0.26,0.581,2
7/3/2014,150.19,7.674,12.51,1804.572,58.648,3035.91,0.26,0.578,1.99
7/4/2014,151.23,7.721,12.59,1804.641,58.673,3038.14,0.26,0.577,1.99
7/7/2014,151.01,7.706,12.57,1802.964,58.665,3037.44,0.26,0.575,1.98
7/8/2014,150.81,7.696,12.56,1799.181,58.509,3037.57,0.26,0.574,1.98
7/9/2014,150.49,7.66,12.5,1777.338,58.024,2990.43,0.26,0.571,1.98
7/10/2014,150.23,7.622,12.43,1783.184,58.157,2998.56,0.26,0.572,1.98
7/11/2014,149.69,7.594,12.39,1785.946,58.207,2997.84,0.25,0.563,1.95
7/14/2014,150.6,7.635,12.46,1781.169,58.049,3012.45,0.25,0.564,1.96
7/15/2014,151.39,7.678,12.53,1785.845,58.167,3027.07,0.25,0.568,1.96
7/16/2014,151.27,7.682,12.53,1792.661,58.383,3035.04,0.25,0.566,1.95
7/17/2014,151.36,7.688,12.54,1789.329,58.279,3034.54,0.25,0.57,1.96
7/18/2014,150.06,7.64,12.46,1785.823,58.165,3025.94,0.25,0.57,1.96
7/21/2014,150.17,7.645,12.47,1790.026,58.297,3017.05,0.25,0.57,1.97
7/22/2014,151.17,7.684,12.54,1810.485,58.808,3068.12,0.26,0.574,1.98
7/23/2014,150.98,7.676,12.53,1821.333,59.096,3092.97,0.26,0.574,1.98
7/24/2014,150.16,7.64,12.48,1830.817,59.38,3114.93,0.26,0.572,1.97
7/25/2014,151.82,7.706,12.58,1832.211,59.411,3124.62,0.26,0.575,1.98
7/28/2014,152.58,7.738,12.64,1839.924,59.628,3152.07,0.26,0.579,2
7/29/2014,152.91,7.734,12.63,1858.358,60.085,3179.4,0.26,0.587,2.01
7/30/2014,152.19,7.701,12.57,1869.653,60.313,3191.23,0.26,0.594,2.03
7/31/2014,151.9,7.684,12.54,1878.431,60.513,3194.41,0.26,0.587,2.02
8/1/2014,151.48,7.666,12.5,1858.518,59.934,3165.46,0.26,0.578,2
8/4/2014,151.04,7.633,12.46,1861.083,60.029,3174.18,0.26,0.583,2.01
8/5/2014,148.98,7.531,12.29,1852.021,59.78,3180.4,0.26,0.581,2.01
8/6/2014,148.1,7.493,12.22,1850.311,59.701,3172.05,0.26,0.575,1.99
8/7/2014,149.08,7.541,12.31,1839.772,59.345,3146.32,0.26,0.571,1.98
8/8/2014,145.11,7.381,12.06,1832.802,59.144,3139.07,0.25,0.562,1.96
8/11/2014,148.17,7.505,12.27,1852.252,59.711,3179.58,0.26,0.569,1.98
8/12/2014,148.37,7.532,12.31,1855.372,59.801,3185.22,0.26,0.572,1.99
8/13/2014,148.61,7.545,12.33,1866.004,60.065,3211.13,0.26,0.576,2
8/14/2014,149.51,7.59,12.4,1870.953,60.194,3199.91,0.26,0.58,2.02
8/15/2014,149.66,7.595,12.41,1868.669,60.264,3219.85,0.26,0.58,2.02
8/18/2014,149.41,7.581,12.4,1864.734,60.208,3219.87,0.26,0.577,2.02
8/19/2014,150.25,7.616,12.45,1891.038,60.9,3241.49,0.26,0.583,2.04
8/20/2014,149.58,7.573,12.39,1915.718,61.494,3246.14,0.26,0.58,2.03
8/21/2014,150.18,7.609,12.44,1898.307,61.031,3225.03,0.26,0.57,2
8/22/2014,149.28,7.558,12.35,1900.22,61.088,3240.26,0.26,0.578,2.02
8/25/2014,150.19,7.596,12.42,1904.738,61.16,3247.29,0.26,0.575,2.02
8/26/2014,149.2,7.551,12.35,1893.054,60.825,3235.1,0.26,0.578,2.03
8/27/2014,149.48,7.562,12.37,1882.068,60.579,3215.31,0.26,0.582,2.05
8/28/2014,149,7.54,12.34,1864.516,60.098,3192.37,0.26,0.583,2.05
8/29/2014,148.48,7.516,12.3,1855.214,59.88,3192.46,0.26,0.582,2.04
9/1/2014,148.46,7.515,12.31,1858.177,59.891,3193.76,0.26,0.582,2.04
9/2/2014,149.04,7.54,12.34,1860.041,59.999,3193.32,0.26,0.572,2.02
9/3/2014,149.89,7.581,12.4,1892.571,60.908,3266.69,0.26,0.569,2.01
9/4/2014,149.13,7.543,12.33,1888.968,60.912,3264.15,0.26,0.572,2.02
9/5/2014,149.39,7.542,12.33,1879.066,60.653,3256.78,0.26,0.566,2
9/8/2014,149.03,7.535,12.32,1871.874,60.49,3250.23,0.26,0.566,2
9/9/2014,148.26,7.484,12.23,1871.854,60.506,3250.19,0.26,0.566,2
9/10/2014,148,7.495,12.25,1849.974,59.877,3187.68,0.26,0.566,2
9/11/2014,148.93,7.517,12.27,1850.995,59.903,3182.07,0.25,0.556,1.96
9/12/2014,148.54,7.499,12.24,1844.669,59.718,3173.22,0.25,0.559,1.97
9/15/2014,148.72,7.508,12.25,1824.768,59.13,3142.48,0.25,0.555,1.96
9/16/2014,148.45,7.492,12.23,1812.832,58.666,3113.86,0.25,0.558,1.97
9/17/2014,147.82,7.439,12.14,1810.433,58.661,3144.9,0.26,0.565,1.99
9/18/2014,147.9,7.44,12.13,1800.799,58.442,3118.01,0.25,0.554,1.96
9/19/2014,149.76,7.499,12.22,1810.779,58.705,3135.81,0.25,0.553,1.97
9/22/2014,148.68,7.493,12.21,1789.558,58.065,3090.5,0.25,0.55,1.96
9/23/2014,148.86,7.502,12.23,1783.026,57.882,3075.18,0.25,0.546,1.95
9/24/2014,148.6,7.477,12.19,1784.184,57.895,3085.88,0.25,0.546,1.96
9/25/2014,150.62,7.599,12.38,1770.252,57.456,3065.25,0.25,0.544,1.95
9/26/2014,148.61,7.48,12.2,1775.631,57.437,3052.09,0.25,0.543,1.95
9/29/2014,149.16,7.502,12.23,1727.043,55.961,2991.64,0.24,0.538,1.92
9/30/2014,147.44,7.416,12.09,1712.494,55.574,2953.34,0.24,0.534,1.91
10/1/2014,146.76,7.377,12.03,1712.464,55.526,2953.28,0.24,0.522,1.87
10/2/2014,144.36,7.238,11.8,1713.137,55.456,2954.44,0.24,0.515,1.86
10/3/2014,143.12,7.164,11.69,1727.04,55.843,2971.75,0.24,0.515,1.86
10/6/2014,145.55,7.278,11.87,1755.432,56.706,3006.03,0.23,0.511,1.84
10/7/2014,145.71,7.311,11.92,1766.361,57.012,3020.57,0.23,0.514,1.85
10/8/2014,144.03,7.221,11.77,1750.849,56.6,2999.03,0.23,0.506,1.83
10/9/2014,143.44,7.173,11.68,1775.048,57.27,3034.43,0.23,0.506,1.83
10/10/2014,141.78,7.078,11.52,1748.418,56.481,2975.53,0.23,0.5,1.81
10/13/2014,142.52,7.115,11.58,1762.247,56.719,2982.94,0.23,0.5,1.81
10/14/2014,139.52,6.968,11.34,1754.273,56.552,2971.61,0.23,0.503,1.81
10/15/2014,141.92,7.073,11.52,1766.888,56.807,2983.14,0.23,0.503,1.81
10/16/2014,138.92,6.921,11.27,1755.014,56.415,2952.62,0.23,0.5,1.81
10/17/2014,136.24,6.776,11.04,1763.584,56.641,2967.55,0.23,0.492,1.78
10/20/2014,141.37,7.033,11.45,1760.924,56.648,2973.76,0.23,0.505,1.82
10/21/2014,138.74,6.937,11.3,1767.531,56.826,2976.8,0.23,0.501,1.82
10/22/2014,141.72,7.074,11.53,1792.235,57.551,3017.19,0.23,0.508,1.84
10/23/2014,139.99,6.993,11.4,1791.129,57.542,3008.03,0.23,0.504,1.83
10/24/2014,141.37,7.051,11.49,1787.233,57.443,3003.77,0.23,0.503,1.82
10/27/2014,142.87,7.149,11.64,1770.671,56.94,2983.46,0.23,0.508,1.84
10/28/2014,141.92,7.119,11.59,1789.768,57.416,3031.98,0.23,0.507,1.83
10/29/2014,143.86,7.217,11.75,1809.475,57.935,3071.5,0.24,0.522,1.87
10/30/2014,143.71,7.214,11.74,1806.593,57.841,3056.18,0.24,0.519,1.86
10/31/2014,146.41,7.319,11.9,1827.733,58.477,3094.45,0.23,0.517,1.84
11/3/2014,143.74,7.185,11.68,1827.314,58.431,3084.01,0.23,0.511,1.82
11/4/2014,148.84,7.451,12.08,1815.712,58.114,3075.86,0.23,0.504,1.8
11/5/2014,147.92,7.388,11.98,1804.097,57.789,3056.69,0.23,0.499,1.78
11/6/2014,146.38,7.293,11.82,1796.18,57.611,3050.44,0.23,0.502,1.79
11/7/2014,146.82,7.316,11.86,1794.462,57.485,3037.67,0.23,0.498,1.77
11/10/2014,146.36,7.313,11.86,1820.507,58.179,3062.19,0.23,0.509,1.8
11/11/2014,147.84,7.328,11.87,1830.277,58.454,3070.17,0.23,0.506,1.8
11/12/2014,149.34,7.388,11.96,1840.806,58.806,3086.86,0.23,0.505,1.8
11/13/2014,150.22,7.415,12,1857.55,59.214,3097.53,0.23,0.502,1.79
11/14/2014,150.14,7.426,12.02,1866.935,59.479,3106.26,0.23,0.496,1.77
11/17/2014,145.75,7.247,11.73,1850.16,59.046,3068.75,0.23,0.499,1.78
11/18/2014,148.7,7.389,11.96,1822.885,58.371,3034,0.23,0.501,1.79
11/19/2014,146.88,7.332,11.86,1813.363,58.11,3013.93,0.23,0.497,1.78
11/20/2014,146.44,7.313,11.83,1807.471,57.959,3010.71,0.22,0.491,1.76
11/21/2014,147.64,7.36,11.91,1813.419,58.179,3021.3,0.22,0.493,1.76
11/24/2014,146.61,7.308,11.83,1834.388,58.76,3080.56,0.23,0.499,1.78
11/25/2014,147.7,7.392,11.96,1833.892,58.665,3074.71,0.23,0.498,1.79
11/26/2014,147.88,7.39,11.96,1850.45,59.057,3109.62,0.23,0.5,1.79
11/27/2014,146.4,7.295,11.81,1841.757,58.857,3096.12,0.23,0.508,1.8
11/28/2014,147.11,7.34,11.88,1835.594,58.758,3093.15,0.23,0.504,1.79
12/1/2014,148.67,7.425,12.02,1794.256,57.618,3013.08,0.23,0.498,1.76
12/2/2014,148.27,7.404,11.99,1805.282,57.852,3050.26,0.23,0.5,1.78
12/3/2014,148.1,7.382,11.95,1787.238,57.357,3021.72,0.23,0.498,1.77
12/4/2014,149.4,7.432,12.03,1792.231,57.431,3074.32,0.23,0.501,1.78
12/5/2014,147.6,7.357,11.91,1808.347,57.799,3096.51,0.23,0.502,1.78
12/8/2014,148.34,7.397,11.97,1789.586,57.195,3102.5,0.23,0.499,1.77
12/9/2014,149.73,7.46,12.07,1773.992,56.603,3029.19,0.23,0.503,1.78
12/10/2014,146.59,7.308,11.84,1782.033,56.839,3034.97,0.23,0.497,1.77
12/11/2014,144.5,7.214,11.7,1767.067,56.439,3007.59,0.22,0.49,1.74
12/12/2014,146.54,7.285,11.81,1770.126,56.559,2999,0.22,0.49,1.74
12/15/2014,144.43,7.181,11.65,1752.726,56.092,2970.27,0.22,0.491,1.75
12/16/2014,142.96,7.116,11.55,1726.908,55.358,2923.74,0.22,0.493,1.75
12/17/2014,143.26,7.095,11.52,1698.692,54.554,2912.69,0.22,0.488,1.74
12/18/2014,144.81,7.133,11.58,1713.134,54.956,2943.92,0.22,0.485,1.72
12/19/2014,147.55,7.279,11.8,1732.593,55.488,2980.98,0.23,0.494,1.75
12/22/2014,147.07,7.27,11.78,1735.962,55.598,3018.18,0.23,0.5,1.77
12/23/2014,146.11,7.223,11.71,1737.112,55.65,3007.23,0.23,0.495,1.76
12/24/2014,148.17,7.302,11.83,1751.474,56.049,3008.25,0.23,0.498,1.76
12/25/2014,147.8,7.28,11.8,1751.474,56.049,3008.25,0.23,0.498,1.76
12/26/2014,147.93,7.308,11.85,1751.607,56.07,3008.48,0.23,0.499,1.77
12/29/2014,147.04,7.281,11.82,1768.804,56.51,3064.07,0.22,0.493,1.76
12/30/2014,146.18,7.259,11.79,1755.135,56.2,3029.61,0.22,0.488,1.74
12/31/2014,145.55,7.227,11.74,1759.354,56.403,3043.91,0.22,0.488,1.74
1/1/2015,145.55,7.227,11.74,1759.354,56.403,3043.91,0.22,0.488,1.74
1/2/2015,145.18,7.209,11.71,1767.005,56.621,3076.18,0.22,0.488,1.75
1/5/2015,145.56,7.206,11.72,1752.322,56.258,3058.42,0.22,0.483,1.73
1/6/2015,142.22,7.048,11.47,1725.582,55.573,3029.19,0.22,0.479,1.71
1/7/2015,141.35,7.001,11.38,1735.264,55.831,3053.69,0.22,0.48,1.71
1/8/2015,143.45,7.082,11.51,1742.619,56.042,3073.47,0.22,0.489,1.74
1/9/2015,144.68,7.151,11.61,1747.189,56.246,3084.99,0.23,0.497,1.77
1/12/2015,144.95,7.165,11.64,1780.704,56.963,3099.08,0.23,0.499,1.78
1/13/2015,144.19,7.144,11.6,1801.484,57.462,3123.37,0.23,0.499,1.77
1/14/2015,143.68,7.149,11.62,1799.176,57.405,3109.63,0.23,0.499,1.77
1/15/2015,146.4,7.248,11.78,1815.202,57.814,3140.49,0.23,0.498,1.77
1/16/2015,143.37,7.14,11.59,1799.851,57.332,3108.56,0.22,0.493,1.75
1/19/2015,144.74,7.191,11.68,1792.264,57.001,3061.71,0.23,0.498,1.76
